cust,group,y,x_1,x_2,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_78,x_79,x_80,x_81,x_95
,,0,0.333333333,0.781232914,3,2,9,5,3,9,1,3,6,8,1,2,8,9,9,5,8,9,8,1,7,9,1,1,3,4,3,2,7,5,3,3,8,0.734741784,0.965517241,0.414893617
,,0,0.4375,0.607828096,10,4,12,4,6,7,4,4,5,8,1,6,11,9,12,5,7,8,9,1,6,8,2,2,2,9,10,10,10,9,5,5,7,0.886150235,0.945553539,0.329787234
,,0,0.3125,0.52824599,6,2,3,7,3,9,7,3,7,6,1,5,2,3,4,7,5,6,8,1,7,9,1,1,2,5,6,6,10,7,4,6,7,0.751173709,0.947368421,0.691489362
,,0,0.520833333,0.019275679,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0.920145191,0.29787234
,,0,0.333333333,0.700705673,1,10,4,5,3,3,7,1,5,5,1,6,4,4,4,5,9,9,8,1,4,5,1,1,1,1,1,1,1,1,1,5,8,0.835680751,0.940108893,-99
,,0,0.395833333,0.656110534,1,9,4,4,9,6,5,1,4,4,1,3,4,4,5,4,8,8,7,1,3,4,1,1,1,1,1,1,1,2,9,1,7,0.740610329,0.909255898,0.106382979
,,0,0.125,0.648240056,4,7,7,9,9,10,7,5,7,5,2,8,5,6,9,8,12,10,11,3,9,9,1,1,2,4,3,4,10,6,3,7,8,0.848591549,0.967332123,0.106382979
,,0,0.3125,0.644289983,2,9,9,7,10,9,3,2,4,5,2,2,5,4,9,5,7,8,8,1,2,2,1,1,1,4,3,2,7,6,10,2,3,0.8157277,0.898366606,0.319148936
,,0,0.208333333,0.777083642,4,8,5,8,9,6,4,2,9,5,1,6,6,7,5,10,5,5,3,1,1,1,1,1,2,4,4,3,5,4,2,2,3,0.768779343,0.889292196,0.106382979
,,0,0.25,0.773260718,10,6,7,9,8,10,2,5,10,6,2,10,7,8,7,10,6,6,6,3,8,8,1,2,3,10,10,9,10,8,4,7,7,0.850938967,0.920145191,0.585106383
,,0,0.354166667,0.603517769,8,10,3,8,10,10,2,4,9,10,2,3,3,1,4,11,11,12,15,4,2,2,2,2,2,10,9,9,10,10,10,7,5,0.919014085,0.887477314,0.223404255
,,0,0.604166667,0.603704253,10,2,6,9,5,9,3,4,9,8,1,2,6,6,6,13,7,8,9,1,1,1,1,2,3,10,10,10,9,6,3,6,2,0.727699531,0.949183303,0.393617021
,,0,0.208333333,0.00218695,4,4,3,9,9,9,4,4,9,8,1,3,3,1,4,9,9,9,10,1,8,8,1,1,2,4,4,4,10,10,8,7,5,0.805164319,0.960072595,0.244680851
,,0,0.5,0.63714425,2,4,1,2,9,2,4,3,2,7,1,2,1,1,1,3,3,4,4,1,3,3,2,3,4,2,2,2,5,4,6,1,1,0.723004695,0.956442831,0.361702128
,,0,0.4375,0.64166649,4,10,3,6,10,6,10,3,7,8,1,3,2,1,2,6,10,10,9,1,3,4,1,1,1,1,4,5,10,9,10,2,9,0.892018779,0.931034483,0.127659574
,,0,0.604166667,0.64808324,1,3,2,9,10,6,2,1,10,6,2,2,2,2,2,8,3,4,2,3,3,2,1,1,1,1,1,2,2,2,3,3,3,0.735915493,0.898366606,0.670212766
,,0,0.354166667,0.6168641,10,4,7,9,4,10,5,2,10,7,2,3,7,8,7,10,13,14,15,1,7,8,3,3,4,10,10,10,10,9,7,7,7,0.825117371,0.934664247,0.255319149
,,0,0.1875,0.398787853,2,9,5,8,8,9,4,4,7,6,1,3,4,2,6,3,9,8,5,2,5,6,1,1,1,1,2,3,6,9,7,6,5,0.863849765,0.923774955,0.35106383
,,0,0.520833333,0.941376168,1,2,2,2,3,5,2,1,3,9,1,2,2,2,2,3,3,5,4,1,6,3,1,2,2,1,1,1,1,1,2,2,1,0.686619718,0.949183303,0.670212766
,,0,0.104166667,0.563402488,8,10,8,9,9,10,9,4,10,7,1,5,9,9,8,10,10,11,11,4,4,5,1,3,3,10,9,7,10,10,4,8,8,0.868544601,0.88384755,0.127659574
,,0,0.375,0.442887114,7,1,2,3,4,5,1,2,3,4,1,1,2,2,2,2,2,2,2,3,4,5,1,2,2,7,7,6,10,7,4,2,7,0.779342723,0.947368421,0.489361702
,,0,0.458333333,0.397524847,1,10,2,2,10,4,4,1,3,6,2,3,2,2,2,3,5,5,5,1,1,1,1,1,1,1,1,1,1,1,6,2,1,0.806338028,0.900181488,0.20212766
,,0,0.666666667,0.651092416,1,1,2,7,6,5,1,1,8,5,1,1,2,2,2,5,8,9,8,1,6,9,1,1,1,1,1,1,1,1,6,3,8,0.742957746,0.88384755,0.361702128
,,0,0.166666667,0.487863697,10,6,3,7,8,7,3,3,8,7,1,4,3,2,3,7,9,9,9,1,9,7,1,2,3,10,10,10,10,9,4,6,4,0.814553991,0.586206897,0.521276596
,,0,0.291666667,0.850783021,4,8,7,8,9,10,2,5,9,4,2,7,6,5,7,9,11,10,10,1,6,5,1,1,3,1,4,4,10,9,5,8,8,0.89084507,0.90199637,0.776595745
,,0,0.145833333,0.570484647,3,4,7,8,8,10,5,3,7,3,1,5,7,7,9,6,8,8,8,1,7,6,1,1,1,4,3,3,10,6,3,7,6,0.873239437,0.889292196,0.404255319
,,0,0.3125,0.767979826,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.720657277,0.949183303,-99
,,0,0.354166667,0.829591642,4,10,8,6,5,9,3,3,6,4,1,5,8,9,9,4,8,6,7,3,3,4,1,1,1,3,4,4,10,9,10,6,9,0.910798122,0.936479129,0.393617021
,,0,0.291666667,0.771760368,10,10,5,10,10,8,2,2,10,7,1,2,5,6,6,9,7,8,8,3,3,3,1,1,4,10,10,10,10,9,10,6,8,0.835680751,0.970961887,0.074468085
,,0,0.3125,0.394562292,2,10,3,4,10,4,5,2,4,8,1,4,3,3,3,4,7,6,5,4,7,8,1,2,2,3,2,2,2,4,10,6,6,0.820422535,0.923774955,0.404255319
,,0,0.1875,0.525304626,8,7,4,9,5,5,10,4,9,9,2,3,5,6,4,12,8,9,11,1,6,8,1,2,2,7,9,7,8,8,6,6,7,0.839201878,0.932849365,0.053191489
,,0,0.229166667,0.321316408,2,10,5,3,10,5,4,2,2,9,2,2,3,2,5,2,5,4,2,1,3,4,1,1,1,2,2,2,10,8,4,3,5,0.802816901,0.909255898,0.457446809
,,0,0.270833333,0.573591303,10,2,6,6,10,10,3,5,6,7,2,5,7,6,6,5,6,7,8,1,5,4,1,1,2,10,10,10,10,10,10,6,5,0.842723005,0.925589837,0.755319149
,,0,0.270833333,0.907558965,1,6,6,2,8,7,6,2,2,10,1,2,7,6,6,2,2,2,2,1,3,3,1,3,3,1,1,1,1,1,5,2,4,0.78286385,0.880217786,0.127659574
,,0,0.291666667,0.655729089,3,10,6,5,9,7,10,4,6,8,1,3,6,5,6,5,9,9,8,1,5,6,1,1,1,4,3,3,10,8,10,7,7,0.862676056,0.934664247,0.074468085
,,0,0.375,0.565025748,1,2,2,2,4,3,2,1,2,9,1,2,2,2,2,1,2,2,1,1,3,2,1,1,3,1,1,1,1,1,1,1,1,0.686619718,0.956442831,0.414893617
,,0,0.375,0.856275827,2,10,2,6,10,8,10,3,6,3,1,2,1,1,2,6,10,10,9,1,6,8,1,1,1,3,2,2,4,10,10,6,5,0.860328638,0.87477314,0.127659574
,,0,0.416666667,0.651092416,10,10,8,15,10,10,9,3,15,6,2,3,7,7,8,15,10,10,10,1,10,10,1,1,1,10,10,10,10,10,10,7,9,0.894366197,0.969147005,0.510638298
,,0,0.1875,0.43502935,1,4,7,2,7,5,10,1,1,4,1,2,6,6,6,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,0.822769953,0.97277677,0.170212766
,,0,0.25,0.772832652,9,7,8,10,9,10,4,2,10,2,1,5,9,8,9,9,10,10,10,4,5,10,1,1,1,10,10,9,10,10,9,6,9,0.894366197,0.871143376,0.436170213
,,0,0.229166667,0.604797728,2,9,5,8,4,6,4,1,8,9,3,7,5,6,5,8,7,5,5,1,1,1,1,2,2,3,2,2,2,7,8,8,5,0.795774648,0.912885662,-99
,,0,0.166666667,0.569306406,5,8,7,10,2,9,8,5,9,6,2,6,6,7,7,6,6,5,8,1,4,5,1,3,3,10,7,4,9,8,4,6,7,0.814553991,0.960072595,0.489361702
,,0,0.208333333,0.396456801,2,1,6,7,3,8,1,1,7,10,1,1,6,7,6,8,2,3,5,1,5,4,1,1,3,3,3,2,5,4,2,6,2,0.78286385,0.887477314,0.170212766
,,0,0.333333333,0.640441628,4,6,12,8,8,10,9,2,5,2,2,3,14,14,10,4,4,5,6,4,7,8,1,1,1,4,4,5,10,10,8,6,5,0.883802817,0.882032668,0.138297872
,,0,0.5625,0.552217678,4,10,6,6,10,6,4,1,8,7,1,2,7,7,6,6,10,11,9,1,6,8,1,1,1,4,4,4,7,10,10,2,4,0.874413146,0.903811252,0.340425532
,,0,0.395833333,0.739223124,7,7,6,9,4,10,5,3,9,10,1,2,7,5,6,9,8,9,10,1,6,6,1,3,3,5,6,7,10,10,10,6,7,0.877934272,0.927404719,0.478723404
,,0,0.1875,0.610019284,4,7,7,8,9,8,4,3,8,10,1,4,7,7,7,6,6,6,7,2,1,1,1,1,1,7,4,4,6,6,5,6,4,0.798122066,0.878402904,0.255319149
,,0,0.270833333,0.860327619,3,10,3,6,10,10,4,4,5,2,2,3,3,2,3,5,9,9,9,1,3,4,1,2,2,3,3,4,10,8,10,6,3,0.822769953,0.871143376,0.5
,,0,0.083333333,0.64139524,2,7,3,2,9,7,3,3,2,10,1,3,2,2,3,2,4,3,3,1,7,7,1,1,1,1,2,2,3,3,2,3,2,0.807511737,0.894736842,0.446808511
,,0,0.166666667,0.773582827,4,4,8,6,10,10,8,5,6,2,2,3,8,8,8,7,9,9,9,1,5,4,1,2,2,4,4,3,10,9,5,7,8,0.92370892,0.89292196,0.212765957
,,0,0.229166667,0.468448155,1,7,4,6,10,8,10,2,4,4,1,4,2,3,5,6,7,7,8,3,3,4,1,1,1,1,1,1,1,1,3,3,8,0.855633803,0.88384755,-99
,,0,0.270833333,0.736658967,1,8,8,5,6,8,4,1,3,6,3,3,4,3,8,5,8,4,5,2,4,7,1,1,2,1,1,2,3,9,10,6,7,0.888497653,0.909255898,0.212765957
,,0,0.145833333,0.861768633,7,6,4,4,9,10,4,3,3,3,2,3,3,3,6,5,5,5,4,1,7,8,1,1,2,10,9,6,10,9,5,7,7,0.774647887,0.965517241,0.085106383
,,0,0.25,0.393451864,2,1,8,7,7,10,2,3,8,7,1,1,8,9,8,10,4,5,6,1,2,2,1,2,3,1,2,2,4,4,3,6,7,0.863849765,0.907441016,0.319148936
,,0,0.166666667,0.478132616,10,7,6,14,9,7,7,4,15,3,1,7,6,7,6,14,12,12,10,7,8,10,1,3,3,10,10,10,10,9,7,6,6,0.841549296,0.952813067,0.223404255
,,0,0.583333333,0.510699527,1,1,4,6,3,4,1,1,2,3,1,2,4,4,4,2,2,2,3,1,2,2,1,3,3,1,1,1,1,1,1,2,1,0.694835681,0.867513612,0.638297872
,,0,0.270833333,0.490504143,2,3,3,2,4,4,2,2,2,4,1,2,3,4,3,3,2,3,5,1,2,2,1,2,2,2,2,2,2,2,2,1,1,0.707746479,0.936479129,0.5
,,0,0.520833333,0.602644684,1,2,4,2,4,8,10,1,2,9,1,2,4,4,3,2,3,2,2,1,4,3,1,3,4,1,1,1,1,1,1,2,1,0.705399061,0.878402904,0.659574468
,,0,0.104166667,0.520973108,3,7,6,8,2,10,4,2,8,3,2,7,6,6,6,8,9,9,10,1,5,5,1,2,2,3,3,3,10,10,8,7,9,0.882629108,0.876588022,0.287234043
,,0,0.208333333,0.782512874,3,2,6,6,10,9,4,3,7,4,1,2,5,2,6,8,8,8,8,3,5,7,1,1,1,1,3,4,9,9,7,7,6,0.866197183,0.89292196,-99
,,0,0.270833333,0.642560766,2,7,7,11,9,7,8,2,5,6,2,5,4,4,9,8,8,8,9,5,3,8,1,1,1,3,2,2,8,8,10,7,7,0.822769953,0.876588022,0.35106383
,,0,0.291666667,0.389912903,3,4,3,8,2,8,2,3,8,8,2,5,2,2,5,9,8,8,8,1,10,10,2,3,3,4,3,3,10,9,5,7,5,0.786384977,0.91107078,0.553191489
,,0,0.166666667,0.52935218,2,8,2,4,10,9,5,5,4,5,1,5,2,2,3,5,8,7,8,1,9,8,1,2,3,1,2,2,8,6,3,3,3,0.767605634,0.943738657,0.244680851
,,0,0.3125,0.476564454,8,8,5,6,8,8,4,3,5,7,2,3,5,4,4,2,6,7,3,1,3,3,1,1,1,8,10,7,10,10,10,6,6,0.849765258,0.916515426,0.468085106
,,0,0.25,0.487177096,1,1,7,2,9,5,1,1,3,8,2,1,8,8,7,2,3,5,3,1,3,4,1,2,3,1,1,1,1,1,1,3,4,0.728873239,0.894736842,-99
,,0,0.416666667,0.783665685,4,8,4,3,8,6,2,1,2,8,2,2,3,1,3,2,2,2,2,3,3,3,1,1,1,6,4,4,6,9,7,3,9,0.812206573,0.945553539,0.723404255
,,0,0.458333333,0.693352264,4,7,2,2,9,6,4,1,3,10,2,2,2,2,3,6,4,3,4,1,5,6,1,1,1,1,4,4,8,9,9,6,2,0.775821596,0.887477314,0.074468085
,,0,0.416666667,0.703223209,4,6,5,4,10,8,7,3,5,7,2,2,2,2,5,4,5,5,7,1,4,4,1,1,1,4,3,4,10,10,10,2,2,0.83685446,0.869328494,0.521276596
,,0,0.25,0.481891966,4,4,8,4,9,9,5,4,3,6,1,5,7,8,9,4,5,4,5,1,9,10,1,1,1,3,3,3,10,8,4,6,6,0.904929577,0.912885662,0.170212766
,,0,0.333333333,0.435376889,10,6,3,2,9,3,3,1,2,8,1,2,3,3,3,1,2,2,1,1,3,3,1,1,1,10,10,10,10,6,3,2,2,0.734741784,0.925589837,0.170212766
,,0,0.208333333,0.822708682,2,7,5,6,6,10,6,1,6,4,2,4,3,3,5,5,7,8,8,1,6,8,1,1,1,1,2,4,5,10,10,6,7,0.879107981,0.949183303,0.468085106
,,0,0.270833333,0.772311344,2,1,2,3,4,6,1,2,4,10,1,1,3,3,2,6,4,5,8,1,4,6,1,1,1,3,2,2,6,4,2,2,3,0.686619718,0.898366606,0.127659574
,,0,0.270833333,0.937519337,2,7,2,2,4,5,7,3,2,9,1,3,1,1,2,2,2,2,2,1,2,2,1,3,3,2,2,2,5,4,10,2,2,0.785211268,0.921960073,0.861702128
,,0,0.458333333,0.570611795,4,4,2,3,6,7,9,2,3,4,1,2,2,2,2,6,4,3,5,1,6,8,1,3,4,4,3,7,10,8,6,5,2,0.697183099,0.947368421,0.553191489
,,0,0.229166667,0.934124478,7,7,5,9,10,9,4,6,10,5,1,4,4,3,4,10,9,10,9,1,6,8,3,3,3,10,8,7,10,7,3,6,6,0.792253521,0.898366606,0.393617021
,,0,0.354166667,0.723554218,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0.909255898,0.276595745
,,0,0.229166667,0.657131959,1,2,5,7,9,7,10,1,7,7,2,3,5,5,6,9,9,9,10,2,3,5,1,1,1,1,1,1,1,3,10,6,9,0.860328638,0.89292196,0.436170213
,,0,0.395833333,0.381406684,5,1,2,5,3,6,1,2,7,9,1,1,2,2,2,5,3,4,6,1,7,5,2,2,3,6,7,4,6,4,2,2,2,0.728873239,0.86569873,0.64893617
,,0,0.5625,0.610290534,1,10,5,4,3,6,4,1,5,8,1,2,5,4,5,5,8,9,9,1,1,1,1,3,3,1,1,2,2,5,10,2,6,0.764084507,0.907441016,0.35106383
,,0,0.3125,0.775672297,9,4,6,9,8,7,10,1,10,2,1,2,5,3,6,12,9,9,9,1,5,8,1,1,1,10,10,9,10,9,8,6,2,0.89084507,0.934664247,0.106382979
,,0,0.375,0.64977855,2,2,4,9,7,10,9,4,9,10,2,5,3,2,4,8,10,9,10,3,7,9,2,2,2,1,2,2,9,6,3,3,2,0.755868545,0.923774955,0.436170213
,,0,0.479166667,0.703091822,7,1,2,4,4,4,1,1,5,2,1,1,2,2,2,5,2,2,3,1,4,5,1,1,1,9,8,7,10,7,4,1,2,0.721830986,0.956442831,0.159574468
,,0,0.291666667,0.429858653,6,3,7,7,10,9,4,4,3,9,1,2,7,8,8,4,5,5,3,1,7,4,1,1,3,7,7,6,10,8,4,7,8,0.848591549,0.907441016,0.265957447
,,0,0.395833333,0.775646867,8,2,3,9,5,8,10,2,9,3,1,2,3,2,4,9,5,6,6,4,8,10,1,1,2,9,7,8,10,9,5,7,8,0.778169014,0.894736842,0.446808511
,,0,0.1875,0.615902011,5,10,6,9,10,10,5,3,8,3,1,7,6,7,8,8,9,9,10,1,6,9,1,1,3,7,6,5,10,10,10,6,8,0.884976526,0.90199637,-99
,,0,0.229166667,0.77482888,2,10,5,7,9,6,5,3,5,9,2,6,5,5,5,3,7,8,4,1,1,1,1,1,1,1,1,2,6,5,10,6,1,0.758215962,0.914700544,0.234042553
,,0,0.645833333,0.645480938,2,2,5,7,3,8,6,3,6,7,1,2,6,6,6,6,7,9,9,1,3,5,1,2,3,4,3,2,4,3,2,5,3,0.744131455,0.941923775,-99
,,0,0.270833333,0.903240162,3,3,8,6,6,10,9,4,6,7,1,2,8,8,9,6,7,7,9,1,5,4,1,1,1,3,4,3,10,7,4,7,3,0.897887324,0.934664247,0.244680851
,,0,0.520833333,0.525970035,2,2,4,6,2,10,2,3,7,5,1,2,4,4,4,8,8,9,9,1,3,4,3,4,5,3,2,2,5,4,3,5,3,0.708920188,0.880217786,0.680851064
,,0,0.3125,0.679018415,1,9,5,6,9,5,9,1,6,4,1,6,5,2,5,6,9,9,9,1,3,6,1,1,1,1,1,1,1,1,5,6,8,0.875586854,0.871143376,-99
,,0,0.1875,0.95159889,7,10,7,9,5,10,6,5,9,5,2,3,7,5,7,8,11,12,11,4,10,10,1,3,4,6,7,7,9,10,10,7,9,0.883802817,0.961887477,0.446808511
,,0,0.145833333,0.364161139,8,8,8,8,10,9,7,5,8,6,1,5,9,9,7,9,9,9,10,1,10,10,1,3,3,8,8,8,10,9,8,6,9,0.854460094,0.86569873,0.595744681
,,0,0.1875,0.772260484,4,9,9,6,10,7,4,1,4,4,1,7,9,9,9,4,6,7,7,1,4,5,1,1,1,4,4,6,10,9,6,8,7,0.88028169,0.960072595,0.106382979
,,0,0.333333333,0.867655598,3,2,7,7,3,6,4,1,7,9,2,2,7,6,8,8,7,9,8,1,2,3,1,1,1,4,3,4,6,8,10,7,5,0.80399061,0.909255898,0.29787234
,,0,0.270833333,0.604356948,7,3,7,8,5,10,4,3,9,3,1,4,6,6,6,8,7,7,8,1,8,8,3,3,4,9,8,6,10,6,3,6,8,0.76056338,0.936479129,0.585106383
,,0,0.25,0.44754074,4,4,6,8,6,10,3,6,8,7,2,4,6,6,6,8,9,9,9,2,9,8,3,4,5,5,4,4,10,8,5,7,8,0.753521127,0.91107078,0.382978723
,,0,0.083333333,0.481531713,2,4,4,5,9,8,4,2,7,6,2,4,5,5,5,6,7,8,8,1,5,6,4,4,4,1,2,2,8,8,5,6,6,0.786384977,0.97277677,0.223404255
,,0,0.208333333,0.864680328,10,6,4,9,8,9,5,3,9,8,2,3,4,3,4,9,5,7,5,1,3,4,1,1,2,10,10,8,10,10,7,5,5,0.757042254,0.891107078,0.212765957
,,0,0.395833333,0.941482125,1,2,5,2,4,6,1,1,2,7,2,2,5,4,5,1,3,2,1,1,3,2,2,2,2,1,1,1,1,1,1,6,1,0.735915493,0.954627949,0.723404255
,,0,0.166666667,0.443022738,1,7,2,5,10,8,2,1,5,7,1,6,2,2,3,5,8,9,9,1,4,3,1,1,1,1,1,1,1,1,1,6,8,0.866197183,0.940108893,0.074468085
,,0,0.166666667,0.74014283,6,7,5,9,10,10,3,4,4,10,2,3,5,4,7,5,10,6,7,2,5,6,1,1,2,6,7,5,10,10,10,6,8,0.85915493,0.938294011,0.212765957
,,0,0.229166667,0.68124351,10,10,5,9,10,7,3,4,9,5,1,5,5,1,5,10,10,10,8,1,9,10,1,1,2,9,10,10,10,10,10,6,5,0.865023474,0.947368421,0.106382979
,,0,0.5,0.854851766,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0.905626134,0.127659574
,,0,0.1875,0.352196486,3,5,3,3,6,8,2,4,4,3,2,2,4,4,3,6,3,3,3,1,7,7,3,3,4,4,3,3,10,8,7,3,3,0.738262911,0.965517241,0.127659574
,,0,0.354166667,0.610460065,10,7,5,6,9,10,4,6,7,10,2,3,5,6,5,5,9,9,8,2,7,5,1,1,4,10,10,10,10,10,10,6,6,0.83685446,0.584392015,0.159574468
,,0,0.229166667,0.900264892,1,1,2,3,9,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,2,0.705399061,0.938294011,0.553191489
,,0,0.3125,0.787090212,2,1,4,2,1,4,1,3,2,6,1,1,1,1,4,3,3,3,5,1,1,1,1,1,1,2,2,2,9,10,10,3,8,0.862676056,0.871143376,-99
,,0,0.354166667,0.64778656,2,7,10,6,3,6,7,2,7,10,1,3,1,2,11,9,7,9,11,1,7,5,1,1,3,1,2,2,9,9,9,2,2,0.868544601,0.938294011,0.159574468
,,0,0.229166667,0.569670898,4,4,3,7,3,10,2,3,7,2,3,8,3,2,6,5,7,8,8,2,5,5,1,1,1,4,4,4,10,8,10,7,8,0.786384977,0.91107078,0.106382979
,,0,0.458333333,0.644196741,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0.967332123,-99
,,0,0.25,0.607387315,4,7,4,7,9,10,2,2,5,3,1,3,3,3,5,6,8,8,9,1,6,8,1,1,2,4,4,4,10,10,10,7,7,0.85915493,0.905626134,0.521276596
,,0,0.166666667,0.090728772,5,2,3,4,9,10,7,3,5,5,1,4,3,4,6,6,7,8,9,1,5,8,1,2,4,1,6,5,10,6,3,6,6,0.795774648,0.896551724,0.138297872
,,0,0.25,0.004263706,10,4,6,9,6,9,4,2,10,4,1,2,7,8,5,15,5,6,7,5,7,8,1,2,4,10,10,8,9,6,6,8,7,0.738262911,0.952813067,-99
,,0,0.1875,0.891339083,3,7,2,8,7,9,5,4,9,3,2,2,2,2,2,8,10,10,10,1,9,9,1,1,2,1,3,3,10,10,7,6,5,0.779342723,0.931034483,0.468085106
,,0,0.125,0.616448749,1,4,9,7,9,9,4,3,8,9,1,4,2,2,8,9,5,7,9,1,3,5,1,1,1,1,1,1,1,3,3,7,6,0.845070423,0.949183303,0.170212766
,,0,0.458333333,0.431011465,3,1,5,6,6,8,4,2,7,3,1,2,5,3,5,8,9,10,10,1,9,10,1,1,1,3,2,3,7,5,10,7,7,0.825117371,0.91107078,0.79787234
,,0,0.541666667,0.766831253,2,10,6,3,10,6,2,3,2,10,1,2,5,5,6,3,6,2,3,5,1,1,1,1,1,1,1,2,6,10,10,2,3,0.949530516,0.900181488,0.138297872
,,0,0.166666667,0.860755685,2,2,4,5,6,9,9,2,5,4,2,5,5,5,4,7,4,4,6,1,9,9,1,3,3,3,2,2,4,4,3,6,3,0.799295775,0.918330309,0.606382979
,,0,0.291666667,0.638750556,10,2,9,4,10,10,4,1,5,3,2,3,9,9,10,6,5,6,7,1,6,6,1,2,2,10,10,10,10,9,6,6,7,0.814553991,0.869328494,0.255319149
,,0,0.104166667,0.869363623,2,8,5,8,10,10,2,6,8,6,2,3,5,6,5,5,10,10,7,1,4,5,1,1,3,1,2,2,6,5,3,6,6,0.855633803,0.931034483,0.085106383
,,0,0.208333333,0.647265252,5,10,3,7,10,10,7,3,8,4,1,5,3,1,2,8,9,9,9,2,9,10,1,2,3,4,5,5,10,10,10,7,8,0.903755869,0.963702359,-99
,,0,0.208333333,0.908465956,4,6,7,7,9,9,6,2,7,5,2,3,8,8,6,7,3,3,4,3,3,2,1,2,2,4,4,10,10,9,10,6,7,0.808685446,0.931034483,-99
,,0,0.25,0.651172943,10,10,6,8,1,10,6,5,6,6,2,6,6,6,6,5,6,7,7,4,4,6,1,1,2,10,10,10,10,9,10,6,9,0.926056338,0.961887477,0.776595745
,,0,0.25,0.726092945,1,2,9,8,9,8,3,2,7,4,1,2,9,9,9,3,5,4,4,1,3,5,1,1,1,1,1,2,4,8,10,7,6,0.874413146,0.867513612,-99
,,0,0.1875,0.614948399,2,9,6,6,10,7,7,2,6,7,1,2,6,7,5,8,8,9,7,4,1,1,1,1,1,1,2,2,6,5,10,7,2,0.82629108,0.885662432,0.382978723
,,0,0.145833333,0.554934413,4,7,6,9,9,9,5,2,8,3,2,2,6,6,6,9,9,9,8,4,6,9,1,1,2,5,4,4,10,7,4,6,3,0.828638498,0.885662432,0.106382979
,,0,0.3125,0.944669309,1,10,3,7,5,7,8,2,6,4,1,2,3,3,3,6,7,8,6,3,7,7,1,1,1,1,1,1,1,2,10,6,8,0.874413146,0.963702359,0.436170213
,,0,0.416666667,0.80740003,8,1,7,4,5,8,1,1,3,7,1,1,6,2,6,2,5,6,3,2,9,10,1,1,1,7,6,7,8,6,5,3,3,0.799295775,0.969147005,0.29787234
,,0,0.416666667,0.818483121,4,3,4,3,5,6,5,3,4,10,1,2,1,1,4,3,6,8,5,1,2,3,1,1,3,1,2,4,10,8,4,2,3,0.786384977,0.949183303,0.478723404
,,0,0.333333333,0.940431033,4,10,5,8,3,10,5,4,6,4,2,7,5,5,6,6,10,10,9,1,3,3,1,2,2,5,4,4,10,9,10,7,8,0.839201878,0.925589837,0.180851064
,,0,0.666666667,0.608709657,5,2,5,8,2,7,7,1,9,10,1,2,5,4,5,11,11,12,15,1,1,1,2,3,3,1,1,4,2,2,2,1,1,0.808685446,0.894736842,0.29787234
,,0,0.25,0.353561211,2,1,6,5,5,5,1,2,2,9,1,1,5,4,5,4,2,3,6,1,3,4,3,3,3,3,2,2,3,3,2,6,2,0.762910798,0.87477314,-99
,,0,0.625,0.646464218,1,1,1,2,2,2,1,1,2,4,1,1,1,1,1,3,2,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.693661972,0.938294011,-99
,,0,0.270833333,0.532441883,1,3,4,2,9,4,2,1,2,6,1,4,4,4,4,2,3,3,4,1,2,2,1,1,1,1,1,1,1,1,4,2,1,0.796948357,0.907441016,0.425531915
,,0,0.541666667,0.948492233,3,9,2,3,10,5,8,1,2,10,1,2,2,2,2,3,5,3,5,1,8,5,1,1,1,1,3,2,3,6,10,6,9,0.754694836,0.925589837,0.35106383
,,0,0.1875,0.441399479,2,8,9,6,10,9,4,3,6,4,2,5,9,9,9,8,9,9,9,1,4,7,1,1,1,2,2,2,7,5,3,6,9,0.882629108,0.932849365,0.436170213
,,0,0.1875,0.703163873,3,9,5,6,9,8,8,3,6,3,1,6,5,5,5,7,9,9,10,2,4,5,1,2,2,1,3,2,6,5,9,6,7,0.881455399,0.970961887,0.106382979
,,0,0.625,0.527860306,2,6,4,4,8,5,5,1,6,4,2,4,4,4,4,6,4,4,5,1,7,8,1,1,1,1,2,2,4,4,8,4,7,0.761737089,0.969147005,0.106382979
